Unnamed: 0,아이디,댓글 내용
192,  @cankh72,다들 MR을 의지해서 하나씩은 안부르는 반면 리즈는 하나도 안빼먹고 오직 자신의 실력으로 부르는 모습에서 노래에 대한 열정이 느껴진다.리즈 사랑해!!!
193,  @esfp5143,리즈 유진 성량 미쳤고 내 최애 이서 진짜 많이 늘었다! 진짜 울컥햇네... 가을이도 숨참텐데 랩하는거 진짜 멋잇어!! 레이 아프지 말고 빨리 나아서 4세데 여돌 짱먹자!!(이미 짱이지만) 내 마음속 항상 1위 아이브! 앞으로 승승장구 하자ㅏㅏ사랑해
194,  @DeeDeexx,"Leeseo,  Yujin and Liz "
195,  @itgirlshit,liz voice gave me goosebumps not goona lie she sounds like an angel
196,  @mmyura3279,Litteraly she has the prettiest vocal tone out of all 4th gen vocalist imo
197,  @user-ly1qs1sj2m,메인파트는 딴사람 다주네요
198,  @xocxox,이 높은 곡을 이 안무랑 이 정도로 잘 부른다니.. 아이브 대박!!!
199,  @Liz-shine,아마도 평소에 있던 라이브논란을 잠재우려고 스타쉽에서 작정하고 준비한 것 같습니다 고생한 우리 아이브둥이들 사랑해♡♡
200,  @user-gx6ek3hl6h,라이브 잘하는 멤버들한테 파트 많이 주는 전략인듯 스타쉽
201,  @tvuhjjul7677,유진이랑 리즈 미쳤다 라이브 저 고음을 저렇게 안정적이게 하다니 
202,  @user-kl8hq8mb1r,리즈 노래 하나하나 다 꼭꼭씹어 부르는것봐..ㅠㅠ잘부르는것의 감동을 넘어 짜릿하기까지해.유진이의 눈빛도 너무좋다. 각자의 자리에서 노력한 완성도 높은 곡. 멋지당ㅠㅠ울딸이 좋아하는 레이가 잘 쉬고 다시 꼭 나왔으면 좋겠다..
203,  @Yokiiiyok,"Liz , Leeseo , Yujin are stable and real voice. I proud of them."
204,  @rempum,이서 데자뷰할때도 그렇고 후렴에서도 당당하게 진성 쓰는거 자신감 붙은것같고 좋다
205,  @user-le5dc7zu8u,안유진 키치에서 춤으로 케리하고 아이엠에서는 노래로 케리하네...진짜 실력 미친거아닌가
206,  @user-cc6dm1ur4h,진짜 육각 그 자체 완전 큰 육각
207,  @Jinee0027,ㅇㄱㄹㅇ 안유진폼이미쳣음
208,  @user-fu6zd5dz1n,육각형이라 표현하기엔 한 분야 한 분야를 그냥 잘하는 것도 아니고 최상급이라서 존나 큰 육각형이 맞는 것 같아요
209,  @sloth0328,얼굴도 개이쁘고 비율도 졸음 진짜 사기캐
210,  @wepupiove8185,​ @user-fu6zd5dz1n  존나 큰 육각형 ㅇㅈ
211,  @shadovao8704,"Liz and Yujin are doing the work vocally, Leesoo did surprisingly good as well"
212,  @user-cn6dh1nk2u,"리즈 + 유진 보컬 조합이 미쳤다 진짜 이서 음색 너무 좋아서 계속 듣게됨..,"
213,  @user-be4gh4jp4m,안유진 원래도 잘했지만 점점 더 성장하는거 같아서 감격스러움
214,  @user-rk5ud8bw7g,성장은 개뿔 !! 그 전보다 노래부르는 부분이 작고 엄청 못하네 못하는 애들이 고음부르면 도망 찢어짐
215,  @user-ck2mn7nx4g, @user-rk5ud8bw7g  뭔소리하는거임?? 중국인이야?
216,  @user-vt4rs2gq1z, @user-rk5ud8bw7g  ...? 그냥 앉아서 불러도 숨막히는 곡인데 먼솔 ㅋㅋㅋㅋ
217,  @user-hy5eo5tf1b, @user-rk5ud8bw7g  아줌마 처자세요
218,  @user-be4gh4jp4m,​ @user-rk5ud8bw7g  노래하는 부분이 작다는게 무슨말임? 도망이 찢어지는건 또 무슨말이야?
219,  @wonniahin,이서 안유진 리즈 잘들린다..심지어 고음 파트 하나도 안빼고 라이브 하는 역시짱이브
220,  @jaygil8593,유진 리즈만 잘부르는지 알았더니 이서가 자기파트 하나도 안빠지고 다 부르네 심지어 레이 파트까지 부르는데 하나도 안빼먹고 다해서 놀람막내 대단하다 
221,  @user_kkkkorea__,내눈엔 이서가 제일 예쁨진짜 장하다
222,  @syafiqahrahman3664,wonyoung️
223,  @gonkim1532,이무진영상있던데 거기서 의외로 음색 진짜좋던데요저번에 원영이랑 커버로 욕먹어서 나간건지 모르지만 잘하더라고요
224,  @jaygil8593, @gonkim1532  본인과 레이 파트 하나도 안빼고 다 부르는게 뭔가 책임감 강한 모범생 같아요 
225,  @gonkim1532, @jaygil8593  이무진영상에서도 언급하던데 아직은 어려서 자신감 부족해서 그런듯요이쪽방면 평론가로 이름좀있는 인지웅이란 유튜버도 앞으로 이서가 크게될재목이라하더니 의외로 이런 실력이 있을줄이야
226,  @Flying-Chicken,가을도 잘함
227,  @user-yv4fd7ft9e,"그니까 이서 이번에 자신감도 있게 잘 질러서 너무 멋짐,,"
228,  @user-iu9fi8do2f,"이서 똑똑함춤 100% 안추고 안정적인 보컬을 선택했음 어차피 이서 춤 잘추는거 다 알고있고 앞으로 예능, 컨텐츠로 보여주면되니까~컴백무대로 라이브 씹어먹기 작전 완전 통했음"
229,  @dan_u,"2:38  리즈에서 유진 넘어가는 이 고음극락파트 진짜 ,.......... 사랑해 짱이브 ㅠㅠㅠㅠㅠㅠㅠ"
230,  @dnsekwnd,음이탈 조금씩 나도 열심히 하는거 넘 보기좋다 다들 많이 늘은듯!!! 특히 이서 넘 기특함 애기가 잘해…
231,  @user-mk7wk6qy9i,2:39 부터 리즈 고음 소름.....
232,  @Fruush,플랫
233,  @user-ub8rj9ef8e,"냉정하게 안유진 고음이 더시원시원함 여초에서 이악물고 장원영깔려고 비인기멤버 끌어올리기 작전 대성공한거같은데 이제 안유진도 너무 성공하니까 배아픈지 리즈만 빨고있음 ㅋㅋ저래놓고 소비는 안하니까 아이브는 멤버들이랑 소속사만 난처하겠지 댓글이나 커뮤니티글에서만 리즈 인기터지는데 실제론 전혀 아니니까역하다 역해 ㅋ 그렇게 있지가 망했지 채령 그렇게 댓글, 커뮤글 난리치면서 좋다해놓고 소비를 안함 ㅋㅋ"
234,  @user-uc8su1wl9o, @user-ub8rj9ef8e  유진이 얘기 한 적 없고 리즈 칭찬하는 댓에 왜 이러는 걸까
235,  @MAV_86, @user-ub8rj9ef8e  뭔 이 악물고 장원영을 까 여초에서도 장원영 제일 좋아한다 이 알못아ㅉㅉ 익명에서나 악플러들이 자아분열하면서 돌아다니지...너 남초에서 방탄같은 유명남돌 남초 전부가 싫어한다고 하면 반박할거지? 일반화좀하지마 닉넴 꼬라지봐 혼자 팩트폭력 박는척 객관적인척 허점을 찌르는척 컨셉질좀 하지마
236,  @user-hm5or2xb8g, @user-ub8rj9ef8e  여기 안유진 칭찬글 ㅈㄴ 많은데 뭔.. 실제로 리즈가 인기가 너무 없다기엔 직캠 같은 거 순위는 항상 3위임
237,  @user-ub8rj9ef8e," @MAV_86  유튜브댓글(특히 쇼츠), 여시, 더쿠 좀만봐도 장원영 묻으려는거 ㅈㄴ많이보이는데 ㅋㅋㅋㅋㅋ 여초에서 장원영 제일좋아한대 ㅋㅋㅋㅋㅋ 너나 확인하고오세요"
238,  @user-ub8rj9ef8e, @user-hm5or2xb8g  여기 리즈칭찬글이 거의대부분인데 시력이 낮으신가요? 안유진이 뻔히 잘하는거 보이는데 일부러 댓글묻으려고 싫어요를 얼마나누르는지 안유진 상위권에 있는 댓글도 몇시간뒤면 사라지던데 ㅋㅋㅋ
239,  @Cheese_0512, @user-ub8rj9ef8e  응응 안유진 짱 아우 최고다 이걸 원해?
240,  @user-hm5or2xb8g, @user-ub8rj9ef8e  지금 상단에 떠있는 댓글 10개 중 7개가 안유진 리즈 칭찬 3개가 안유진 칭찬인데 ㅋㅋ
241,  @kasen7168,​ @user-ub8rj9ef8e  그래 니 최애 최고야... 말 안해도 알아;;;
242,  @Love_white, @user-ub8rj9ef8e  저희 초등학교는 거의다 리즈가 최애인데요
243,  @user-io2ah4ix8w, @user-ub8rj9ef8e  ​ 리즈 칭찬하는 댓글에 와가지고 분탕질하는게 뭔 잘하는 짓이라고 ㅋㅋㅋ 안유진이나 리즈나 둘다 노력하고 잘하는건 똑같은데 누가 낫네 누가 못낫네 하는 꼬라지가 ㅉㅉ 인생 글러 먹었네
244,  @Agshdkkf, @user-ub8rj9ef8e  일부러 안유진 욕먹이는 안티인가
245,  @user-bo9sq7qx4b, @user-ub8rj9ef8e 그럼 님도 이악물고 따로 칭찬 댓글 많이 쓰세용
246,  @RIP_dcpigmaster,"리즈 빠는애들은 스스로 아이브의 가치를 틀에 가두고 장원영,안유진에 대한 열등감이 심함"
247,  @user-ub8rj9ef8e, @RIP_dcpigmaster  ㄹㅇ 지들 여초에 세뇌당해서 장원영 억까시작하다가 안유진 잘나가니까 지들따위가 뭐라고 질투심을 느끼는지  일부러 비인기멤버만 칭찬해댐 전형적인 돌판에서 사이버불링시키려는 지능형괴롭힘인데 뭐라고하면 우리 리즈 이서 좋아한대 ㅋㅋ 그래놓고 남돌프사박혀있고 프로필누르면 최근댓글 나오는 경우도 있는데 그 중 몇명은 장원영 최근에까놓고 그런적없다하고 ㅋㅋ 레전드
248,  @user-mk7wk6qy9i,​ @user-ub8rj9ef8e  ? 워뇽이랑 유진이 뿐만 아니라 아이브 맴버 전부다 예쁘고 사랑스럽고 너무너무 좋아하는데요 피해망상 있으신가...^^;
249,  @user-hx4dd2ke1n, @user-ub8rj9ef8e  이러네...리코딩 비하인드부터 실력은 리즈가 압도적이였음
250,  @mindarin2023, @user-ub8rj9ef8e  알겠으니까 제발 조용히 있어
251,  @Liz-shine,슈퍼 고음과 어려운 춤을 다 소화해낸 아이브♡ 컴백전 얼마나 하드트레이닝을 했을지 훤히 보입니다^^ 엘레강스한 싱어 리즈는 진짜 후에 솔로로 전향해도 성공할겁니다
252,  @seshyr_x,그러게요 노래 잘 소화해낸 유진 리즈 이서!!
253,  @tsubakilee1728,Liz is really the vocal queenGaeul and Yujin are so stableLeeseo really improved so much Im so touchedJang Wonyoung really needs to get her game up man she didnt even sing for her own part
254,  @user-kl5cd2hz7d,리즈랑 유진 실력 미쳤고 싸비 부르는거 레전드다..이서도 생각보다 너무 잘하는거 같음
255,  @user-bq6kz1km1d,리즈 원래 잘하는거 알았지만 요번 라이브 진짜 미쳤다..
256,  @cockiri,유진이 댓츠마이를 그냥 시원하게 질러버리네 진짜 춤도 잘추고 못하는 게 뭘까 대박 사비는 확실히 리즈유진이 목소리가 제일 잘들림 이서랑 가을이도 최대한 자기파트 잘하려고 노력하는 게 보이고..원영이는...아이엠에 파트가 얼마 없어서 그런가...그렇다쳐도 원영이 라이브하는 모습을 제대로 본 기억이 없네
257,  @user-yc1dm7qe2e,그래도.. 가을 실력은 둘째치더라도 최대한 음역대 안되는 부분빼곤 열심히부르는데 원영이는 진짜 안부르긴하네요 솔직히 그렇다고 퍼포에 올인하는것도 아닌데
258,  @every-sunny,저는 장원영 개인 파트 두번에 센터로 오는 부분들 다 열심히 라이브로 열심히 하려구 하는 것 같아 보이는데용………….!
259,  @user-og6qd8jo4e, @every-sunny  장원영 센터 파트 때도 다 유진이랑 리즈랑 다른 멤버들이 부르는 거임 걍 립싱크임 도입부는 그냥 거의 안 부르고
260,  @user-ti8dc2ce4e,언제쯤 원영이는 유진이처럼 라이브함..? 유진이처럼 잘하는거 말고 열심히 부르는거..
261,  @user-sx2ur3tq1w,장원영은 대체 언제쯤..
262,  @SiSi-ui9gd, @every-sunny  그 부분들 센터는 장원영인데 정작 목소리는 다 옆에 있는 유진 리즈임....거의 묻어가는 격
263,  @merrymerry8586,장원영 입만 벙긋 하..... 발전이 없네 ~~~ 뭐 얼굴 마담만 잘하면 된다쳐도 넘 제자리 걸음 !!!
264,  @Land-sr1qb,ㅋㅋㅋㅋㅋㅋㅋ 여기 댓글들 보면 장원영이 진짜 잘나가긴 하구나ㅋㅋㅋ
265,  @__-uu4re,콘서트 영상 보면 원영이 라이브 영상 많아요~~
266,  @usfneoxnwpznwj,"원영이는,,,, 그냥 못해요 어쩔수없죠"
267,  @itsgoingdown3340,"Damn Yujin and Liz really sang those high high notes. To be honest, they are the one who carry this song vocally. Leeseo did a good job too, she is so stable. What's wrong with Wonyoung?"
268,  @mysticmaknae.,"her lines are pretty low tbh, which makes it hard. not in her range tbh"
269,  @michaeleleazar533,Wonyoung did lead at the chorus in 0:52
270,  @missevelyn1111,As usual! No wonder for me!
271,  @user-uf3iw7dv9m,리즈 유진이 대박!!! 후렴구로 갈 수록 힘들텐데도 진짜 잘 해낸다. 진짜 실력이 돋보이는게 맞네요!
272,  @user-fz6tx9gx7e,리즈랑 유진이 고음 너무 잘한다ㅠㅠ 특히 유진이 너무 잘해요 ㅠㅠ 표정연기랑 춤이랑 보컬 .. 와 진짜 만능 아이돌이다..ㅠㅠ 사랑해
273,  @user-ho9gm5ih6z,"리즈 유진 이렇게 잘하는거 못보여줬었는데 드디어 한을 푸는구나ㅠㅠ 후렴 코러스는 안부르는 그룹이 대부분인데 여기까지 꽉꽉 채워서, 심지어 후아이엠 진성으로 부르는건 독기 제대로 품었다는거임. 직캠보면 그냥 립싱크했다고해도 믿을 정도로 표정연기, 춤 완벽한데 그와중에 이렇게 라이브를 했다니.. 너무 대단하다 진짜"
274,  @user-ho9jz5el9d,두 명만 독기를 품었다는 게 문제
275,  @9ljsw0, @user-ho9jz5el9d  근데 이정도면 두명이 나머지 잘 채운거 같음.
276,  @miniseooo, @user-ho9jz5el9d  이서도 꽤 잘하는디 가을도 생각보다 괜찮고
277,  @user-eo9gf9bk8k,레이도 잘하고
278,  @Jwa123,근데 도대체 왜 안유진이 노래 부르는데 장원영이 센터에서 입모양하는거에요
279,  @user-it9sw6rd2f, @user-ho9jz5el9d 억까 지림다른 팀도 메보 둘이 후렴구 부르는데요? 아이브만 아주 머리부터 발끝까지 다 짚고 넘어가야 적성이 풀리지
280,  @user-yt3ni9kw4v,근데 후렴구 부르는 부분 왜 원영이가 센터지... 유진이가 센터여야 하는거 아닌가 후렴구는 리즈도 부르는거죠? 일레븐으로 돌아온듯 존예 ㅠㅠㅠㅠㅠ
281,  @Nuclear_Launch,​ @user-ho9jz5el9d  느그 본진은?
282,  @juhyun34, @Nuclear_Launch  존나못하는건 맞구만 본진타령은 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
